kode_kecamatan,kode_kabupaten,kode_provinsi,name
05,76,13,Payakumbuh Selatan
01,77,13,Pariaman Tengah
02,77,13,Pariaman Utara
03,77,13,Pariaman Selatan
04,77,13,Pariaman Timur
01,01,14,Bangkinang Kota
02,01,14,Kampar
03,01,14,Tambang
04,01,14,XIII Koto Kampar
05,01,14,Kuok
06,01,14,Siak Hulu
07,01,14,Kampar Kiri
08,01,14,Kampar Kiri Hilir
09,01,14,Kampar Kiri Hulu
10,01,14,Tapung
11,01,14,Tapung Hilir
12,01,14,Tapung Hulu
13,01,14,Salo
14,01,14,Rumbio Jaya
15,01,14,Bangkinang
16,01,14,Perhentian Raja
17,01,14,Kampa (Kampar Timur)
18,01,14,Kampar Utara
19,01,14,Kampar Kiri Tengah
20,01,14,Gunung Sahilan
21,01,14,Koto Kampar Hulu
01,02,14,Rengat
02,02,14,Rengat Barat
03,02,14,Kelayang
04,02,14,Pasir Penyu
05,02,14,Peranap
06,02,14,Siberida (Seberida)
07,02,14,Batang Cenaku
08,02,14,Batang Gangsal (Batang Gansal)
09,02,14,Lirik
10,02,14,Kuala Cenaku
11,02,14,Sungai Lala
12,02,14,Lubuk Batu Jaya
13,02,14,Rakit Kulim
14,02,14,Batang Peranap
01,03,14,Bengkalis
02,03,14,Bantan
03,03,14,Bukit Batu
09,03,14,Mandau
10,03,14,Rupat
11,03,14,Rupat Utara
12,03,14,Siak Kecil
13,03,14,Pinggir
14,03,14,Bandar Laksamana
15,03,14,Talang Muandau
16,03,14,Bathin Solapan
01,04,14,Reteh
02,04,14,Enok
03,04,14,Kuala Indragiri
04,04,14,Tembilahan
05,04,14,Tempuling
06,04,14,Gaung Anak Serka
07,04,14,Mandah
08,04,14,Kateman
09,04,14,Keritang
10,04,14,Tanah Merah
11,04,14,Batang Tuaka
12,04,14,Gaung
13,04,14,Tembilahan Hulu
14,04,14,Kemuning
15,04,14,Pelangiran
16,04,14,Teluk Belengkong
17,04,14,Pulau Burung
18,04,14,Concong
19,04,14,Kempas
20,04,14,Sungai Batang
01,05,14,Ukui
02,05,14,Pangkalan Kerinci
03,05,14,Pangkalan Kuras
04,05,14,Pangkalan Lesung
05,05,14,Langgam
06,05,14,Pelalawan
07,05,14,Kerumutan
08,05,14,Bunut
09,05,14,Teluk Meranti
10,05,14,Kuala Kampar
11,05,14,Bandar Sei Kijang
12,05,14,Bandar Petalangan
01,06,14,Ujung Batu
02,06,14,Rokan IV Koto
03,06,14,Rambah
04,06,14,Tambusai
05,06,14,Kepenuhan
06,06,14,Kunto Darussalam
07,06,14,Rambah Samo
08,06,14,Rambah Hilir
09,06,14,Tambusai Utara
10,06,14,Bangun Purba
11,06,14,Tandun
12,06,14,Kabun
13,06,14,Bonai Darussalam
14,06,14,Pagaran Tapah Darussalam
15,06,14,Kepenuhan Hulu
16,06,14,Pendalian IV Koto
01,07,14,Kubu
02,07,14,Bangko
03,07,14,Tanah Putih
04,07,14,Rimba Melintang
05,07,14,Bagansinembah (Bagan Sinembah)
06,07,14,Pasir Limau Kapas
07,07,14,Sinaboi (Senaboi)
08,07,14,Pujud
09,07,14,Tanah Putih Tanjung Melawan
10,07,14,Bangko Pusako / Pusaka
11,07,14,Simpang Kanan
12,07,14,Batu Hampar
13,07,14,Rantau Kopar
14,07,14,Pekaitan
15,07,14,Kubu Babussalam
16,07,14,Tanjung Medan
17,07,14,Bagan Sinembah Raya
18,07,14,Balai Jaya
01,08,14,Siak
02,08,14,Sungai Apit
03,08,14,Minas
04,08,14,Tualang
05,08,14,Sungai Mandau
06,08,14,Dayun
07,08,14,Kerinci Kanan
08,08,14,Bunga Raya
09,08,14,Koto Gasib
10,08,14,Kandis
11,08,14,Lubuk Dalam
12,08,14,Sabak Auh
13,08,14,Mempura
14,08,14,Pusako
01,09,14,Kuantan Mudik
02,09,14,Kuantan Tengah
03,09,14,Singingi
04,09,14,Kuantan Hilir
05,09,14,Cerenti
06,09,14,Benai
07,09,14,Gunungtoar (Gunung Toar)
08,09,14,Singingi Hilir
09,09,14,Pangean
10,09,14,Logas Tanah Darat
11,09,14,Inuman
12,09,14,Hulu Kuantan
13,09,14,Kuantan Hilir Seberang
14,09,14,Sentajo Raya
15,09,14,Pucuk Rantau
01,10,14,Tebing Tinggi
02,10,14,Rangsang Barat
03,10,14,Rangsang
04,10,14,Tebing Tinggi Barat
05,10,14,Merbau
06,10,14,Pulaumerbau
07,10,14,Tebing Tinggi Timur
08,10,14,Tasik Putri Puyu
09,10,14,Rangsang Pesisir
01,71,14,Sukajadi
02,71,14,Pekanbaru Kota
03,71,14,Sail
04,71,14,Lima Puluh
05,71,14,Senapelan
06,71,14,Rumbai Barat
07,71,14,Bukit Raya
08,71,14,Binawidya
09,71,14,Marpoyan Damai
10,71,14,Tenayan Raya
11,71,14,Payung Sekaki
12,71,14,Rumbai (Rumbai Pesisir)
13,71,14,Tuahmadani
14,71,14,Kulim
15,71,14,Rumbai Timur
01,72,14,Dumai Barat
02,72,14,Dumai Timur
03,72,14,Bukit Kapur
04,72,14,Sungai Sembilan
05,72,14,Medang Kampai
06,72,14,Dumai Kota
07,72,14,Dumai Selatan
01,01,15,Gunung Raya
02,01,15,Danau Kerinci
04,01,15,Sitinjau Laut
05,01,15,Air Hangat
06,01,15,Gunung Kerinci
07,01,15,Batang Merangin
08,01,15,Keliling Danau
09,01,15,Kayu Aro
11,01,15,Air Hangat Timur
15,01,15,Gunung Tujuh
16,01,15,Siulak
17,01,15,Depati Tujuh
18,01,15,Siulak Mukai
19,01,15,Kayu Aro Barat
20,01,15,Bukitkerman
21,01,15,Air Hangat Barat
22,01,15,Tanah Cogok
23,01,15,Danau Kerinci Barat
01,02,15,Jangkat
02,02,15,Bangko
03,02,15,Muara Siau
04,02,15,Sungai Manau
05,02,15,Tabir
06,02,15,Pamenang
07,02,15,Tabir Ulu
08,02,15,Tabir Selatan
09,02,15,Lembah Masurai
10,02,15,Bangko Barat
11,02,15,Nalo Tantan (Nalo Tatan)
12,02,15,Batang Masumai
13,02,15,Pamenang Barat
14,02,15,Tabir Ilir
15,02,15,Tabir Timur
16,02,15,Renah Pembarap
17,02,15,Pangkalan Jambu
18,02,15,Jangkat Timur (Sungai Tenang)
19,02,15,Renah Pamenang (Renah Pemenang)
20,02,15,Pamenang Selatan
21,02,15,Margo Tabir
22,02,15,Tabir Lintas
23,02,15,Tabir Barat
24,02,15,Tiang Pumpung
01,03,15,Batang Asai
02,03,15,Limun
03,03,15,Sarolangun
04,03,15,Pauh
05,03,15,Pelawan
06,03,15,Mandiangin
07,03,15,Air Hitam
08,03,15,Bathin VIII (Batin VIII)
09,03,15,Singkut
10,03,15,Cermin Nan Gedang / Gadang
11,03,15,Mandiangin Timur
01,04,15,Mersam
02,04,15,Muara Tembesi
03,04,15,Muara Bulian
04,04,15,Batin XXIV
05,04,15,Pemayung
06,04,15,Maro Sebo Ulu
07,04,15,Bajubang
08,04,15,Maro Sebo Ilir
01,05,15,Jambi Luar Kota
02,05,15,Sekernan
03,05,15,Kumpeh
04,05,15,Maro Sebo
05,05,15,Mestong
06,05,15,Kumpeh Ulu
07,05,15,Sungai Bahar
08,05,15,Sungai Gelam
09,05,15,Bahar Utara
10,05,15,Bahar Selatan
11,05,15,Taman Rajo
01,06,15,Tungkal Ulu
02,06,15,Tungkal Ilir
03,06,15,Pengabuan
04,06,15,Betara
05,06,15,Merlung
06,06,15,Tebing Tinggi
07,06,15,Batang Asam
08,06,15,Renah Mendaluh
09,06,15,Muara Papalik
10,06,15,Seberang Kota
11,06,15,Bram Itam
12,06,15,Kuala Betara
13,06,15,Senyerang
01,07,15,Muara Sabak Timur
02,07,15,Nipah Panjang
03,07,15,Mendahara
04,07,15,Rantau Rasau
05,07,15,Sadu
06,07,15,Dendang
07,07,15,Muara Sabak Barat
08,07,15,Kuala Jambi
09,07,15,Mendahara Ulu
10,07,15,Geragai
11,07,15,Berbak
01,08,15,Tanah Tumbuh
02,08,15,Rantau Pandan
03,08,15,Pasar Muaro Bungo (Pasar Muara Bungo)
04,08,15,Jujuhan
05,08,15,Tanah Sepenggal
06,08,15,Pelepat
07,08,15,Limbur Lubuk Mengkuang
08,08,15,Muko-muko Bathin VII
09,08,15,Pelepat Ilir
10,08,15,Batin II Babeko (Bathin)
11,08,15,Bathin III
12,08,15,Bungo Dani
13,08,15,Rimbo Tengah
14,08,15,Bathin III Ulu
15,08,15,Bathin II Pelayang
16,08,15,Jujuhan Ilir
17,08,15,Tanah Sepenggal Lintas
01,09,15,Tebo Tengah
02,09,15,Tebo Ilir
03,09,15,Tebo Ulu
04,09,15,Rimbo Bujang
05,09,15,Sumay
06,09,15,VII Koto
07,09,15,Rimbo Ulu
08,09,15,Rimbo Ilir
09,09,15,Tengah Ilir
10,09,15,Serai Serumpun
11,09,15,VII Koto Ilir
12,09,15,Muara Tabir
01,71,15,Telanaipura
02,71,15,Jambi Selatan
03,71,15,Jambi Timur
04,71,15,Pasar Jambi
05,71,15,Pelayangan
06,71,15,Danau Teluk
07,71,15,Kota Baru
08,71,15,Jelutung
09,71,15,Alam Barajo
10,71,15,Danau Sipin
11,71,15,Paal Merah
01,72,15,Sungai Penuh
02,72,15,Pesisir Bukit
03,72,15,Hamparan Rawang
04,72,15,Tanah Kampung
05,72,15,Kumun Debai
06,72,15,Pondok Tinggi
07,72,15,Koto Baru
08,72,15,Sungai Bungkal
07,01,16,Sosoh Buay Rayap
08,01,16,Pengandonan
09,01,16,Peninjauan
13,01,16,Baturaja Barat
14,01,16,Baturaja Timur
20,01,16,Ulu Ogan
21,01,16,Semidang Aji
22,01,16,Lubuk Batang
28,01,16,Lengkiti
29,01,16,Sinar Peninjauan
30,01,16,Lubuk Raja
31,01,16,Muara Jaya
32,01,16,Kedaton Peninjauan Raya
02,02,16,Tanjung Lubuk
03,02,16,Pedamaran
04,02,16,Mesuji
05,02,16,Kayu Agung
08,02,16,Sirah Pulau Padang
11,02,16,Tulung Selapan
12,02,16,Pampangan
13,02,16,Lempuing
14,02,16,Air Sugihan
15,02,16,Sungai Menang
17,02,16,Jejawi
18,02,16,Cengal
19,02,16,Pangkalan Lampam
20,02,16,Mesuji Makmur
21,02,16,Mesuji Raya
22,02,16,Lempuing Jaya
23,02,16,Teluk Gelam
24,02,16,Pedamaran Timur
01,03,16,Tanjung Agung
02,03,16,Muara Enim
03,03,16,Rambang Niru (Rambang Dangku)
04,03,16,Gunung Megang
06,03,16,Gelumbang
07,03,16,Lawang Kidul
08,03,16,Semende Darat Laut
09,03,16,Semende Darat Tengah
10,03,16,Semende Darat Ulu
11,03,16,Ujan Mas
14,03,16,Lubai
15,03,16,Rambang
16,03,16,Sungai Rotan
17,03,16,Lembak
19,03,16,Benakat
21,03,16,Kelekar
22,03,16,Muara Belida
23,03,16,Belimbing
24,03,16,Belida Darat
25,03,16,Lubai Ulu
26,03,16,Empat Petulai Dangku
27,03,16,Panang Enim
01,04,16,Tanjungsakti Pumu (Tanjung Sakti Pumu)
06,04,16,Jarai
07,04,16,Kota Agung
08,04,16,Pulaupinang (Pulau Pinang)
09,04,16,Merapi Barat
10,04,16,Lahat
12,04,16,Pajar Bulan
15,04,16,Mulak Ulu
16,04,16,Kikim Selatan
17,04,16,Kikim Timur
18,04,16,Kikim Tengah
19,04,16,Kikim Barat
20,04,16,Pseksu
21,04,16,Gumay Talang
22,04,16,Pagar Gunung
23,04,16,Merapi Timur
24,04,16,Tanjung Sakti Pumi
25,04,16,Gumay Ulu
26,04,16,Merapi Selatan
27,04,16,Tanjungtebat (Tanjung Tebat)
28,04,16,Muarapayang
29,04,16,Sukamerindu
30,04,16,Mulak Sebingkai
31,04,16,Lahat Selatan
01,05,16,Tugumulyo
02,05,16,Muara Lakitan
03,05,16,Muara Kelingi
08,05,16,Jayaloka (Jaya Loka)
09,05,16,Muara Beliti
10,05,16,STL Ulu Terawas (Suku Tengah Lakitan Ulu Terawas)
11,05,16,Selangit
12,05,16,Megang Sakti
13,05,16,Purwodadi
14,05,16,BTS Ulu
18,05,16,Tiang Pumpung Kepungut
19,05,16,Sumber Harta
20,05,16,Tuah Negeri
21,05,16,Suka Karya (Sukakarya)
01,06,16,Sekayu
02,06,16,Lais
03,06,16,Sungai Keruh
04,06,16,Batang Hari Leko
05,06,16,Sanga Desa
06,06,16,Babat Toman
07,06,16,Sungai Lilin
08,06,16,Keluang
09,06,16,Bayung Lencir
10,06,16,Plakat Tinggi (Pelakat Tinggi)
11,06,16,Lalan
12,06,16,Tungkal Jaya
13,06,16,Lawang Wetan
14,06,16,Babat Supat
15,06,16,Jirak Jaya
01,07,16,Banyuasin I
02,07,16,Banyuasin II
03,07,16,Banyuasin III
04,07,16,Pulau Rimau
05,07,16,Betung
06,07,16,Rambutan
07,07,16,Muara Padang
08,07,16,Muara Telang
09,07,16,Makarti Jaya
10,07,16,Talang Kelapa
11,07,16,Rantau Bayur
12,07,16,Tanjung Lago
13,07,16,Muara Sugihan
14,07,16,Air Salek
15,07,16,Tungkal Ilir
16,07,16,Suak Tapeh
17,07,16,Sembawa
18,07,16,Sumber Marga Telang
19,07,16,Air Kumbang
20,07,16,Karang Agung Ilir
21,07,16,Selat Penuguan
01,08,16,Martapura
02,08,16,Buay Madang
03,08,16,Belitang
04,08,16,Cempaka
05,08,16,Buay Pemuka Peliung
06,08,16,Madang Suku II
07,08,16,Madang Suku I
08,08,16,Semendawai Suku III
09,08,16,Belitang II
10,08,16,Belitang III
11,08,16,Bunga Mayang
12,08,16,Buay Madang Timur
13,08,16,Madang Suku III
14,08,16,Semendawai Barat
15,08,16,Semendawai Timur
16,08,16,Jayapura
17,08,16,Belitang Jaya
18,08,16,Belitang Madang Raya
19,08,16,Belitang Mulya
20,08,16,Buay Pemuka Bangsa Raja
01,09,16,Muara Dua (Muaradua)
02,09,16,Pulau Beringin
03,09,16,Banding Agung
04,09,16,Muara Dua Kisam (Muaradua Kisam)
05,09,16,Simpang
06,09,16,Buay Sandang Aji
07,09,16,Buay Runjung
08,09,16,Mekakau Ilir
09,09,16,Buay Pemaca
10,09,16,Kisam Tinggi
11,09,16,Kisam Ilir
12,09,16,Buay Pematang Ribu Ranau Tengah
13,09,16,Warkuk Ranau Selatan
14,09,16,Runjung Agung
15,09,16,Sungai Are
16,09,16,Sindang Danau
17,09,16,Buana Pemaca
18,09,16,Tiga Dihaji
19,09,16,Buay Rawan
01,10,16,Muara Kuang
02,10,16,Tanjung Batu
03,10,16,Tanjung Raja
04,10,16,Indralaya
05,10,16,Pemulutan
06,10,16,Rantau Alai
07,10,16,Indralaya Utara
08,10,16,Indralaya Selatan
09,10,16,Pemulutan Selatan
10,10,16,Pemulutan Barat
11,10,16,Rantau Panjang
12,10,16,Sungai Pinang
13,10,16,Kandis
14,10,16,Rambang Kuang
15,10,16,Lubuk Keliat
16,10,16,Payaraman
01,11,16,Muara Pinang
02,11,16,Pendopo
03,11,16,Ulu Musi
04,11,16,Tebing Tinggi
05,11,16,Lintang Kanan
06,11,16,Talang Padang
07,11,16,Pasemah Air Keruh
08,11,16,Sikap Dalam
09,11,16,Saling
10,11,16,Pendopo Barat
01,12,16,Talang Ubi
02,12,16,Penukal Utara
03,12,16,Penukal
04,12,16,Abab
05,12,16,Tanah Abang
01,13,16,Rupit
02,13,16,Rawas Ulu
03,13,16,Nibung
04,13,16,Rawas Ilir
05,13,16,Karang Dapo
06,13,16,Karang Jaya
07,13,16,Ulu Rawas
01,71,16,Ilir Barat Dua (Ilir Barat II)
02,71,16,Seberang Ulu Satu (Seberang Ulu I)
03,71,16,Seberang Ulu Dua (Seberang Ulu II)
04,71,16,Ilir Barat Satu (Ilir Barat I)
05,71,16,Ilir Timur Satu (Ilir Timur I)
06,71,16,Ilir Timur Dua (Ilir Timur II)
07,71,16,Sukarami
08,71,16,Sako
09,71,16,Kemuning
10,71,16,Kalidoni
11,71,16,Bukitkecil (Bukit Kecil)
12,71,16,Gandus
13,71,16,Kertapati
14,71,16,Plaju
15,71,16,Alang Alang Lebar
16,71,16,Sematangborang (Sematang Borang)
17,71,16,Jakabaring
18,71,16,Ilir Timur Tiga
01,72,16,Pagar Alam Utara
02,72,16,Pagar Alam Selatan
03,72,16,Dempo Utara
04,72,16,Dempo Selatan
05,72,16,Dempo Tengah
01,73,16,Lubuk Linggau Timur Satu (I)
02,73,16,Lubuk Linggau Barat Satu (I)
03,73,16,Lubuk Linggau Selatan Satu (I)
04,73,16,Lubuk Linggau Utara Satu (I)
05,73,16,Lubuk Linggau Timur Dua (II)
06,73,16,Lubuk Linggau Barat Dua (II)
07,73,16,Lubuk Linggau Selatan Dua (II)
08,73,16,Lubuk Linggau Utara Dua (II)
01,74,16,Prabumulih Barat
02,74,16,Prabumulih Timur
03,74,16,Cambai
04,74,16,Rambang Kapak Tengah
05,74,16,Prabumulih Utara
06,74,16,Prabumulih Selatan
01,01,17,Kedurang
02,01,17,Seginim
03,01,17,Pino
04,01,17,Manna
05,01,17,Kota Manna
06,01,17,Pino Raya (Pinoraya)
07,01,17,Kedurang Ilir
08,01,17,Air Nipis
09,01,17,Ulu Manna
10,01,17,Bunga Mas
11,01,17,Pasar Manna
06,02,17,Kota Padang
07,02,17,Padang Ulak Tanding
08,02,17,Sindang Kelingi
09,02,17,Curup
10,02,17,Bermani Ulu
11,02,17,Selupu Rejang
16,02,17,Curup Utara
17,02,17,Curup Timur
18,02,17,Curup Selatan
19,02,17,Curup Tengah
20,02,17,Binduriang
21,02,17,Sindang Beliti Ulu
22,02,17,Sindang Dataran (Sindang Daratan)
23,02,17,Sindang Beliti Ilir
24,02,17,Bermani Ulu Raya
01,03,17,Enggano
06,03,17,Kerkap
07,03,17,Kota Arga Makmur
08,03,17,Giri Mulia (Giri Mulya)
09,03,17,Padang Jaya
10,03,17,Lais
11,03,17,Batik Nau
12,03,17,Ketahun
13,03,17,Napal Putih
14,03,17,Putri Hijau
15,03,17,Air Besi
16,03,17,Air Napal
19,03,17,Hulu Palik
20,03,17,Air Padang
21,03,17,Arma Jaya
22,03,17,Tanjung Agung Palik
23,03,17,Ulok Kupai
24,03,17,Pinang Raya
25,03,17,Marga Sakti Sebelat (Marga Sakti)
01,04,17,Kinal
02,04,17,Tanjung Kemuning
03,04,17,Kaur Utara
04,04,17,Kaur Tengah
05,04,17,Kaur Selatan
06,04,17,Maje
07,04,17,Nasal
08,04,17,Semidang Gumay / Gumai
09,04,17,Kelam Tengah
10,04,17,Luas
11,04,17,Muara Sahung
12,04,17,Tetap (Muara Tetap)
13,04,17,Lungkang Kule
14,04,17,Padang Guci Hilir
15,04,17,Padang Guci Hulu
01,05,17,Sukaraja
02,05,17,Seluma
03,05,17,Talo
04,05,17,Semidang Alas
05,05,17,Semidang Alas Maras
06,05,17,Air Periukan
07,05,17,Lubuk Sandi
08,05,17,Seluma Barat
09,05,17,Seluma Timur
10,05,17,Seluma Utara
11,05,17,Seluma Selatan
12,05,17,Talo Kecil
13,05,17,Ulu Talo
14,05,17,Ilir Talo
01,06,17,Lubuk Pinang
02,06,17,Kota Mukomuko (Mukomuko Utara)
03,06,17,Teras Terunjam
04,06,17,Pondok Suguh
05,06,17,Ipuh (Muko Muko Selatan)
06,06,17,Malin Deman
07,06,17,Air Rami
08,06,17,Teramang Jaya
09,06,17,Selagan Raya
10,06,17,Penarik
11,06,17,XIV Koto
12,06,17,V Koto
13,06,17,Air Majunto
14,06,17,Air Dikit
15,06,17,Sungai Rumbai
01,07,17,Lebong Utara
02,07,17,Lebong Atas
03,07,17,Lebong Tengah
04,07,17,Lebong Selatan
05,07,17,Rimbo Pengadang
06,07,17,Topos
07,07,17,Bingin Kuning
08,07,17,Lebong Sakti
09,07,17,Tubei (Pelabai)
10,07,17,Amen
11,07,17,Uram Jaya
12,07,17,Pinang Belapis
01,08,17,Bermani Ilir
02,08,17,Ujan Mas
03,08,17,Tebat Karai
04,08,17,Kepahiang
05,08,17,Merigi
06,08,17,Kebawetan
07,08,17,Seberang Musi
08,08,17,Muara Kemumu
01,09,17,Karang Tinggi
02,09,17,Talang Empat
03,09,17,Pondok Kelapa
04,09,17,Pematang Tiga
05,09,17,Pagar Jati
06,09,17,Taba Penanjung
07,09,17,Merigi Kelindang
08,09,17,Merigi Sakti
09,09,17,Pondok Kubang
10,09,17,Bang Haji
11,09,17,Semidang Lagan
01,71,17,Selebar
02,71,17,Gading Cempaka
03,71,17,Teluk Segara
04,71,17,Muara Bangka Hulu
05,71,17,Kampung Melayu
06,71,17,Ratu Agung
07,71,17,Ratu Samban
08,71,17,Sungai Serut
09,71,17,Singaran Pati
04,01,18,Natar
05,01,18,Tanjung Bintang
06,01,18,Kalianda
07,01,18,Sidomulyo
08,01,18,Katibung
09,01,18,Penengahan
10,01,18,Palas
13,01,18,Jati Agung
14,01,18,Ketapang
15,01,18,Sragi
16,01,18,Raja Basa (Rajabasa)
17,01,18,Candipuro
18,01,18,Merbau Mataram
21,01,18,Bakauheni
22,01,18,Tanjung Sari
23,01,18,Way Sulan
24,01,18,Way Panji
01,02,18,Kalirejo
02,02,18,Bangun Rejo
03,02,18,Padang Ratu
04,02,18,Gunung Sugih
05,02,18,Trimurjo
06,02,18,Punggur
07,02,18,Terbanggi Besar
08,02,18,Seputih Raman
09,02,18,Rumbia
10,02,18,Seputih Banyak
11,02,18,Seputih Mataram
12,02,18,Seputih Surabaya
13,02,18,Terusan Nunyai
14,02,18,Bumi Ratu Nuban
15,02,18,Bekri
16,02,18,Seputih Agung
17,02,18,Way Pangubuan
18,02,18,Bandar Mataram
19,02,18,Pubian
20,02,18,Selagai Lingga
21,02,18,Anak Tuha
22,02,18,Sendang Agung
23,02,18,Kota Gajah
24,02,18,Bumi Nabung
25,02,18,Way Seputih
26,02,18,Bandar Surabaya
27,02,18,Anak Ratu Aji
28,02,18,Putra Rumbia
01,03,18,Bukit Kemuning
02,03,18,Kotabumi
03,03,18,Sungkai Selatan
04,03,18,Tanjung Raja
05,03,18,Abung Timur
06,03,18,Abung Barat
07,03,18,Abung Selatan
08,03,18,Sungkai Utara
09,03,18,Kotabumi Utara
10,03,18,Kotabumi Selatan
11,03,18,Abung Tengah
12,03,18,Abung Tinggi
13,03,18,Abung Semuli
14,03,18,Abung Surakarta
15,03,18,Muara Sungkai
16,03,18,Bunga Mayang
17,03,18,Hulu Sungkai
18,03,18,Sungkai Tengah
19,03,18,Abung Pekurun
20,03,18,Sungkai Jaya
21,03,18,Sungkai Barat
22,03,18,Abung Kunang
23,03,18,Blambangan Pagar
04,04,18,Balik Bukit
05,04,18,Sumber Jaya
06,04,18,Belalau
07,04,18,Way Tenong
08,04,18,Sekincau
09,04,18,Suoh
10,04,18,Batu Brak
11,04,18,Sukau
15,04,18,Gedung Surian
18,04,18,Kebun Tebu
19,04,18,Air Hitam
20,04,18,Pagar Dewa
21,04,18,Batu Ketulis
22,04,18,Lumbok Seminung
23,04,18,Bandar Negeri Suoh
02,05,18,Menggala
06,05,18,Gedung Aji
08,05,18,Banjar Agung
11,05,18,Gedung Meneng
12,05,18,Rawa Jitu Selatan (Rawajitu Selatan)
13,05,18,Penawar Tama
18,05,18,Rawa Jitu Timur (Rawajitu Timur)
20,05,18,Banjar Margo
22,05,18,Rawa Pitu
23,05,18,Penawar Aji
25,05,18,Dente Teladas
26,05,18,Meraksa Aji
27,05,18,Gedung Aji Baru
29,05,18,Banjar Baru
30,05,18,Menggala Timur
01,06,18,Kota Agung (Kota Agung Pusat)
02,06,18,Talang Padang
03,06,18,Wonosobo
04,06,18,Pulau Panggung
09,06,18,Cukuh Balak
11,06,18,Pugung
12,06,18,Semaka
13,06,18,Sumberejo (Sumber Rejo)
15,06,18,Ulu Belu (Ulubelu)
16,06,18,Pematang Sawa
17,06,18,Kelumbayan (Klumbayan)
18,06,18,Kota Agung Barat
19,06,18,Kota Agung Timur
20,06,18,Gisting
21,06,18,Gunung Alip
24,06,18,Limau
25,06,18,Bandar Negeri Semuong
26,06,18,Air Naningan
27,06,18,Bulok
28,06,18,Kelumbayan Barat (Klumbayan Barat)
01,07,18,Sukadana
02,07,18,Labuhan Maringgai
03,07,18,Jabung
04,07,18,Pekalongan
05,07,18,Sekampung
06,07,18,Batanghari
07,07,18,Way Jepara
08,07,18,Purbolinggo
09,07,18,Raman Utara
10,07,18,Metro Kibang
11,07,18,Marga Tiga (Margatiga)
12,07,18,Sekampung Udik
13,07,18,Batanghari Nuban
14,07,18,Bumi Agung
15,07,18,Bandar Sribhawono (Bandar Sribawono)
16,07,18,Mataram Baru
17,07,18,Melinting
18,07,18,Gunung Pelindung
19,07,18,Pasir Sakti
20,07,18,Waway Karya
21,07,18,Labuhan Ratu
22,07,18,Braja Selebah (Braja Slebah)
23,07,18,Way Bungur
24,07,18,Marga Sekampung
01,08,18,Blambangan Umpu
02,08,18,Kasui
03,08,18,Banjit
04,08,18,Baradatu
05,08,18,Bahuga
06,08,18,Pakuan Ratu
07,08,18,Negeri Agung
08,08,18,Way Tuba
09,08,18,Rebang Tangkas
10,08,18,Gunung Labuhan
11,08,18,Negara Batin
12,08,18,Negeri Besar
13,08,18,Buay Bahuga
14,08,18,Bumi Agung
15,08,18,Umpu Semenguk
01,09,18,Gedong Tataan
02,09,18,Negeri Katon
03,09,18,Tegineneng
04,09,18,Way Lima
05,09,18,Padang Cermin
06,09,18,Punduh Pidada
07,09,18,Kedondong
08,09,18,Marga Punduh
09,09,18,Way Khilau
10,09,18,Teluk Pandan
11,09,18,Way Ratai
01,10,18,Pringsewu
02,10,18,Gading Rejo
03,10,18,Ambarawa
04,10,18,Pardasuka
05,10,18,Pagelaran
06,10,18,Banyumas
07,10,18,Adiluwih (Adi Luwih)
08,10,18,Sukoharjo
09,10,18,Pagelaran Utara
01,11,18,Mesuji
02,11,18,Mesuji Timur
03,11,18,Rawa Jitu Utara
04,11,18,Way Serdang
05,11,18,Simpang Pematang
06,11,18,Panca Jaya
07,11,18,Tanjung Raya
01,12,18,Tulang Bawang Tengah
02,12,18,Tumijajar
03,12,18,Tulang Bawang Udik
04,12,18,Gunung Terang
05,12,18,Gunung Agung
06,12,18,Way Kenanga
07,12,18,Lambu Kibang
08,12,18,Pagar Dewa
09,12,18,Batu Putih
01,13,18,Pesisir Tengah
02,13,18,Pesisir Selatan
03,13,18,Lemong
04,13,18,Pesisir Utara
05,13,18,Karya Penggawa
06,13,18,Pulau Pisang (Pulaupisang)
07,13,18,Way Krui
08,13,18,Krui Selatan
09,13,18,Ngambur
10,13,18,Ngaras (Bengkunat Belimbing)
11,13,18,Bangkunat (Bengkunat)
01,71,18,Kedaton
02,71,18,Sukarame
03,71,18,Tanjungkarang Barat (Tanjung Karang Barat)
04,71,18,Panjang
05,71,18,Tanjungkarang Timur (Tanjung Karang Timur)
06,71,18,Tanjungkarang Pusat (Tanjung Karang Pusat)
07,71,18,Telukbetung Selatan
08,71,18,Telukbetung Barat
09,71,18,Telukbetung Utara
10,71,18,Rajabasa
11,71,18,Tanjung Senang
12,71,18,Sukabumi
13,71,18,Kemiling
14,71,18,Labuhan Ratu
15,71,18,Way Halim
16,71,18,Langkapura
17,71,18,Enggal
18,71,18,Kedamaian
19,71,18,Telukbetung Timur
20,71,18,Bumi Waras
01,72,18,Metro Pusat
02,72,18,Metro Utara
03,72,18,Metro Barat
04,72,18,Metro Timur
05,72,18,Metro Selatan
01,01,19,Sungailiat (Sungai Liat)
02,01,19,Belinyu
03,01,19,Merawang
04,01,19,Mendo Barat
05,01,19,Pemali
06,01,19,Bakam
07,01,19,Riau Silip
08,01,19,Puding Besar
01,02,19,Tanjung Pandan
02,02,19,Membalong
03,02,19,Selat Nasik
04,02,19,Sijuk
05,02,19,Badau
01,03,19,Toboali
02,03,19,Lepar (Lepar Pongok)
